Tag1,Tag2,OERatio,Count1,Count2,Count12,CountAll
"datatable","foreach","3.15965116027027","4363","4568","13","4844033"
"count","index","3.15915882425831","4050","3786","10","4844033"
"checkbox","dialog","3.15893123529067","5784","4507","17","4844033"
"tomcat","utf-8","3.15707882756175","11999","6010","47","4844033"
"geolocation","webview","3.15694295431865","3777","4875","12","4844033"
"cakephp","symfony1","3.15664548019559","13358","3791","33","4844033"
"orm","transactions","3.15614362235846","6774","4758","21","4844033"
"c#","com","3.15609598318943","446009","6060","1761","4844033"
"filter","primefaces","3.15521796560012","4902","5011","16","4844033"
"web-services","windows-services","3.15503618654722","27736","4207","76","4844033"
"google-chrome-extension","plugins","3.15434500901886","5085","9060","30","4844033"
"macros","scala","3.15368222378447","5121","14997","50","4844033"
"coding-style","exception-handling","3.15316944884799","4904","5952","19","4844033"
"printing","wpf","3.15303742715655","6588","62497","268","4844033"
"tfs","unit-testing","3.15295287749765","5391","17669","62","4844033"
"jboss","soap","3.15226972937129","5195","8874","30","4844033"
"header","image","3.15131791292235","4709","31337","96","4844033"
"for-loop","mono","3.15098644913762","6401","4323","18","4844033"
"codeigniter","validation","3.15052847128068","18315","16538","197","4844033"
"div","input","3.15050113699392","10552","6557","45","4844033"
"data-binding","entity-framework","3.15038078765177","9485","23830","147","4844033"
"select","text","3.1501764838981","10729","8456","59","4844033"
"json","wcf","3.15006898678593","43619","29120","826","4844033"
"button","xaml","3.14943132476543","10391","15542","105","4844033"
"testing","website","3.14911415515219","11465","4830","36","4844033"
"dictionary","string","3.14824043261696","6147","37296","149","4844033"
"loops","vector","3.14823806456458","11360","6095","45","4844033"
"c","opengl","3.14784995783347","91881","11439","683","4844033"
"encoding","localization","3.14783506177966","7101","5201","24","4844033"
"menu","twitter-bootstrap","3.14782070624452","5539","7779","28","4844033"
"loops","syntax","3.14765839500698","11360","6638","49","4844033"
"codeigniter","email","3.14760635122837","18315","15461","184","4844033"
"ajax","jquery-mobile","3.14753988789845","59694","11318","439","4844033"
"perl","xml-parsing","3.1473441426002","26124","4831","82","4844033"
"jquery-ajax","ruby-on-rails-3","3.14671570580922","13905","42069","380","4844033"
"interface","object","3.14648827397244","5916","11450","44","4844033"
"drop-down-menu","listbox","3.14520939441906","7345","3984","19","4844033"
"event-handling","mfc","3.14493275836771","4410","5239","15","4844033"
"ajax","internet-explorer","3.14387524053129","59694","18610","721","4844033"
"concurrency","f#","3.14381277004788","6049","4585","18","4844033"
"delegates","iphone-sdk-4.0","3.14381220328203","4587","7390","22","4844033"
".net","architecture","3.14268885408089","151063","7071","693","4844033"
"dll","jar","3.14255205963283","8410","5132","28","4844033"
"colors","math","3.14228611069764","5253","12032","41","4844033"
"twitter","url","3.14202120803536","7730","13961","70","4844033"
"unicode","visual-c++","3.14197863063589","7167","13337","62","4844033"
"angularjs","frameworks","3.14053498460985","4319","5714","16","4844033"
"testing","user-interface","3.13936457572448","11465","8075","60","4844033"
"clojure","parallel-processing","3.13933607871319","4959","4045","13","4844033"
"actionscript","charts","3.13907745868656","6740","4808","21","4844033"
"animation","uitableviewcell","3.13884770601302","10984","6463","46","4844033"
"console","eclipse-plugin","3.13862805826249","3840","4823","12","4844033"
"div","replace","3.13781969397268","10552","4389","30","4844033"
"ssh","tcp","3.13722269807222","4969","5904","19","4844033"
"maven","struts2","3.13700128594007","12645","5251","43","4844033"
"f#","xna","3.13643405138483","4585","4379","13","4844033"
"html","javascript-events","3.13630202117229","163002","8272","873","4844033"
"firefox","ssl","3.13628854745063","13252","8275","71","4844033"
"facebook","plugins","3.13569370452366","41604","9060","244","4844033"
"jsp","web","3.1356919171313","16936","6385","70","4844033"
"version-control","visual-studio-2012","3.13561269576548","7699","5819","29","4844033"
"linq-to-sql","sql-server-2008","3.13533613409371","10533","25669","175","4844033"
"casting","dictionary","3.13481208774862","5279","6147","21","4844033"
"controller","get","3.13438425039703","4181","4066","11","4844033"
"localization","seo","3.13428788137529","5201","3863","13","4844033"
"filter","internet-explorer","3.13284872485125","4902","18610","59","4844033"
"database-design","types","3.13282791103113","10736","6625","46","4844033"
"console","text","3.13278210368377","3840","8456","21","4844033"
"internet-explorer-8","menu","3.13275054004826","5304","5539","19","4844033"
"groovy","spring","3.13254107955466","5938","26823","103","4844033"
"namespaces","visual-studio","3.13248655125826","4168","26713","72","4844033"
"database-design","sqlite","3.13236860954229","10736","20166","140","4844033"
"cocoa","opengl","3.13181755984695","24609","11439","182","4844033"
"firefox","proxy","3.13156754381207","13252","4669","40","4844033"
"asynchronous","event-handling","3.13110137227146","7367","4410","21","4844033"
"datatable","null","3.13067953978784","4363","3901","11","4844033"
"class","dictionary","3.13061075531018","17872","6147","71","4844033"
"datagridview","visual-studio-2008","3.13034295397475","5706","13831","51","4844033"
"c#","nhibernate","3.12979939973412","446009","13655","3935","4844033"
"coldfusion","web-services","3.1297788673313","5636","27736","101","4844033"
"exception-handling","null","3.12938847876062","5952","3901","15","4844033"
"apache","symfony1","3.12770519259232","24512","3791","60","4844033"
"asp-classic","sql-server-2008","3.12763698295773","5913","25669","98","4844033"
"data-structures","math","3.12725652557567","7853","12032","61","4844033"
"fonts","formatting","3.12704701453263","5353","3762","13","4844033"
"resources","visual-c++","3.12621963742579","4531","13337","39","4844033"
"macros","struct","3.12570159835411","5121","4842","16","4844033"
"jdbc","sql-server-2005","3.12553294280569","7701","15295","76","4844033"
"permissions","service","3.12415564045238","4934","7542","24","4844033"
"mfc","multithreading","3.12385765192866","5239","35814","121","4844033"
"extjs","javascript-events","3.12316763378466","9000","8272","48","4844033"
"navigation","xhtml","3.12272469411173","3846","4840","12","4844033"
"checkbox","razor","3.12232602597083","5784","8315","31","4844033"
"javascript","webkit","3.122278711437","359555","4056","940","4844033"
"memory","resources","3.12156877198586","10617","4531","31","4844033"
"macros","visual-c++","3.12066279019901","5121","13337","44","4844033"
"dependency-injection","grails","3.120427005152","5099","10960","36","4844033"
"mysql","null","3.1199531366136","158006","3901","397","4844033"
"apache","hadoop","3.11923830565718","24512","5892","93","4844033"
".net","web-services","3.11922788443595","151063","27736","2698","4844033"
"ajax","codeigniter","3.1191922850582","59694","18315","704","4844033"
"blackberry","layout","3.11905071298541","8021","10262","53","4844033"
"datetime","sql-server-2008","3.11841577083768","11982","25669","198","4844033"
"datagrid","dynamic","3.11808825929864","6081","9197","36","4844033"
"caching","cakephp","3.11770261849698","11864","13358","102","4844033"
"jdbc","swing","3.11769562900265","7701","25623","127","4844033"
"batch-file","loops","3.11728193806935","5198","11360","38","4844033"
"delete","sql","3.11676908916546","4667","127545","383","4844033"
"paypal","ssl","3.1164949321381","4508","8275","24","4844033"
"filter","join","3.11625380289694","4902","9196","29","4844033"
".net","configuration","3.11521725598893","151063","6279","610","4844033"
"android","keyboard","3.11468375201525","318032","3873","792","4844033"
"paypal","website","3.11461299075396","4508","4830","14","4844033"
"ios5","phonegap","3.11455571223375","11944","12110","93","4844033"
"dialog","input","3.11435382961634","4507","6557","19","4844033"
"multithreading","network-programming","3.11364318280987","35814","3953","91","4844033"
"combobox","event-handling","3.11356196389604","4939","4410","14","4844033"
"r","time","3.11337568194401","27595","6484","115","4844033"
"collections","listbox","3.1122996679551","7032","3984","18","4844033"
"tags","video","3.11223118117653","3923","9522","24","4844033"
"performance","postgresql","3.11080578925192","30226","16331","317","4844033"
"architecture","nhibernate","3.11047160357769","7071","13655","62","4844033"
"cookies","google-chrome-extension","3.1103077672807","8882","5085","29","4844033"
"android","mobile","3.11023372109596","318032","10475","2139","4844033"
"binary","compiler","3.10982456157245","3798","6562","16","4844033"
"configuration","dns","3.10942891508644","6279","4714","19","4844033"
"boost","qt","3.10874555037309","8925","19903","114","4844033"
"forms","twitter-bootstrap","3.10759729736358","28855","7779","144","4844033"
"objective-c","sqlite3","3.10677038630042","130257","4800","401","4844033"
"crystal-reports","datatable","3.10660492899582","4646","4363","13","4844033"
"audio","encoding","3.10524147436179","10325","7101","47","4844033"
"inheritance","scala","3.10458826316716","10508","14997","101","4844033"
"delegates","uitableviewcell","3.10454384723411","4587","6463","19","4844033"
".net-3.5","binding","3.10391505964128","4869","7372","23","4844033"
"coding-style","variables","3.10334441194302","4904","13050","41","4844033"
"performance","testing","3.10316830249481","30226","11465","222","4844033"
"enums","fluent-nhibernate","3.10212710501382","4577","4094","12","4844033"
"amazon-web-services","upload","3.10075635578176","4496","5212","15","4844033"
"phonegap","xcode4","3.10023741454356","12110","5548","43","4844033"
"c#-4.0","datatable","3.10015461447296","13967","4363","39","4844033"
"rest","tomcat","3.09983690483955","13935","11999","107","4844033"
"f#","scala","3.0996741260284","4585","14997","44","4844033"
"file-upload","iis7","3.09913630102698","8946","6814","39","4844033"
"binding","validation","3.09908424124857","7372","16538","78","4844033"
"csv","io","3.09795257683433","8208","4572","24","4844033"
"drupal","redirect","3.09733900173201","11820","10585","80","4844033"
"drag-and-drop","gridview","3.0971384911463","4455","9479","27","4844033"
"io","jar","3.09674526873735","4572","5132","15","4844033"
"path","windows-7","3.09660374318983","4681","7352","22","4844033"
"ios4","memory-leaks","3.09609167826768","4159","6019","16","4844033"
"android","arraylist","3.09599507651879","318032","4777","971","4844033"
"compilation","debugging","3.09598734317551","4722","17230","52","4844033"
"coldfusion","oauth","3.09555433114563","5636","5553","20","4844033"
"delphi","windows-services","3.09522084288602","20088","4207","54","4844033"
"exception-handling","windows-services","3.09522084288602","5952","4207","16","4844033"
"application","process","3.09511721111137","10073","5438","35","4844033"
"join","syntax","3.09482067474743","9196","6638","39","4844033"
".net-4.0","datagridview","3.09407465426235","6585","5706","24","4844033"
"navigation","redirect","3.09371497013872","3846","10585","26","4844033"
"application","design","3.0930815406369","10073","11816","76","4844033"
"dynamic","select","3.09273145059105","9197","10729","63","4844033"
"date","r","3.09170682031013","12775","27595","225","4844033"
"blackberry","bluetooth","3.09147088840603","8021","3907","20","4844033"
